index,0,1,2
13784,BBC GANGES,143,Other
13785,BRENTHOLMEN,143,Other
13786,LADY ROSEBAY,143,Other
13787,NORDIKA DESGAGNES,143,Other
13788,VESTHOLMEN,143,Other
13789,CHANTACO,143,Other
13790,FAIRCHEM BRONCO,144,Other
13791,ALGOTERRA,144,Other
13792,CHEM MIA,144,Other
13793,ALGOMA HANSA,144,Other
13794,ALGONORTH,144,Other
13795,MORHOLMEN,144,Other
13796,RANDY MCCRANEY,144,Other
13797,STOLT ILEX,144,Other
13798,JUSTIFY,144,Other
13799,KIRKEHOLMEN,144,Other
13800,FURUHOLMEN,144,Other
13801,PATALYA,144,Other
13802,HARBOUR FEATURE,144,Other
13803,KOTA RATU,144,Other
13804,CAPE HENRY,145,Other
13805,CABLE INNOVATOR,145,Other
13806,CHEM ALTAMIRA,145,Other
13807,THORCO CYGNUS,145,Other
13808,ASSATEAGUE,145,Other
13809,CHEMICAL ATLANTIK,145,Other
13810,GLOBAL SENTINEL,145,Other
13811,CHEM HOUSTON,145,Other
13812,NORDIC MARITA,146,Other
13813,NORDIC MARI,146,Other
13814,TAUGAS,146,Other
13815,NORDIC AMERICAS,146,Other
13816,EASTERLY AS OMARIA,146,Other
13817,SUNRISE RAY,147,Other
13818,CHEM NEON,147,Other
13819,CAPE LOOKOUT,147,Other
13820,CHEM GALLIUM,147,Other
13821,PVT AURORA,147,Other
13822,ASIAN TRADER,147,Other
13823,WLOCLAWEK,147,Other
13824,CELSIUS MANILA,147,Other
13825,CHEM COBALT,147,Other
13826,DILOS,147,Other
13827,FAIRCHEM SWORD,147,Other
13828,CHEM LITHIUM,147,Other
13829,ELISSA,148,Other
13830,SEASPAN SWIFT,148,Other
13831,FUJI BAY,148,Other
13832,FRIO HELLENIC,148,Other
13833,DOUGLAS B.MACKIE,148,Other
13834,CHINCOTEAGUE,148,Other
13835,STEPHEN B ROMAN,148,Other
13836,TAIPEI TRADER,148,Other
13837,CONTSHIP PAX,148,Other
13838,ALGOSCOTIA,148,Other
13839,QIKIQTAALUK W.,150,Other
13840,BALTIC PATRIOT,150,Other
13841,DOLE EUROPA,150,Other
13842,HARVEST SPIRIT,152,Other
13843,JANICE ANN REINAUER,152,Other
13844,SCF MARINE HIGHWAY,152,Other
13845,WIEBKE,152,Other
13846,GULF VENTURE,152,Other
13847,WACHAPREAGUE,152,Other
13848,STATE OF MAINE,152,Other
13849,COVINGTON,153,Other
13850,USS O'KANE,154,Other
13851,FULDABORG,154,Other
13852,KINANI H,154,Other
13853,STOLT BOBCAT,154,Other
13854,MARTIN EXPLORER,154,Other
13855,FLEVOBORG,154,Other
13856,JOHANN SCHULTE,154,Other
13857,USS FORREST SHERMAN,155,Other
13858,MOMSEN,155,Other
13859,HAPPY DOVER,156,Other
13860,DIAMANTGRACHT,156,Other
13861,MSC AMY,157,Other
13862,SAANGUINE,157,Other
13863,CELSIUS EAGLE,157,Other
13864,SCHWEIZ REEFER,158,Other
13865,ORANJEBORG,158,Other
13866,ALPENA,158,Other
13867,STOLT VIRTUE,158,Other
13868,MCCULLOCH,158,Other
13869,COASTAL RENAISSANCE,159,Other
13870,FUJI GALAXY,159,Other
13871,NAVIGATOR SCORPIO,159,Other
13872,BAVARIA,159,Other
13873,ISLAND VENTURE,159,Other
13874,SULPHUR ENTERPRISE,159,Other
13875,CELTIC GAS,159,Other
13876,NAVIGATOR UMBRIO,159,Other
13877,NAEBA GALAXY,159,Other
13878,NAVIGATOR MAGELLAN,159,Other
13879,FAIRCHEM THRESHER,159,Other
13880,STOLT BETULA,159,Other
13881,NAVIGATOR TRITON,159,Other
13882,NAVIGATOR OBERON,159,Other
13883,GINGA COUGAR,159,Other
13884,TROPIC CARIB,159,Other
13885,ZAO GALAXY,159,Other
13886,TROPIC UNITY,159,Other
13887,NAVIG8 SCEPTRUM,160,Other
13888,MAESTRO SEA,160,Other
13889,COASTAL INSPIRATION,160,Other
13890,TROPIC ISLAND,160,Other
13891,COASTAL CELEBRATION,160,Other
13892,TROPIC LISSETTE,160,Other
13893,TROPIC HOPE,160,Other
13894,POLYNESIA,161,Other
13895,THORCO RAFFLES,161,Other
13896,HELIX PRODUCER I,161,Other
13897,STOLT SPAN,162,Other
13898,STOLT SEA,162,Other
13899,STOLT SURF,162,Other
13900,STOLT SPRAY,162,Other
13901,ATLANTIC SPIRIT,162,Other
13902,STOLT STREAM,162,Other
13903,STOLT SUN,162,Other
13904,SEVEN ARCTIC,162,Other
13905,ECLIPSE,162,Other
13906,USS SAN JACINTO,163,Other
13907,LEYTE GULF,163,Other
13908,KENNEDY,164,Other
13909,WINTERSET,164,Other
13910,KIMON A,164,Other
13911,SKYROYAL,165,Other
13912,PACIFIC HARMONY,165,Other
13913,R. L. CARTER JR.,166,Other
13914,WARNOW DOLPHIN,166,Other
13915,OCEAN GLOBE,166,Other
13916,WARNOW BELUGA,166,Other
13917,MAHONI,166,Other
13918,FOUMA,166,Other
13919,AS FABRIZIA,166,Other
13920,SPIRIT OF V I,167,Other
13921,SPIRIT OF B C,167,Other
13922,SAINT NEKTARIS,167,Other
13923,EVA,167,Other
13924,SNOEKGRACHT,168,Other
13925,PIRIN,168,Other
13926,ATLANTIC VERACRUZ,169,Other
13927,BARBARA CAROL ANN MO,169,Other
13928,ATLANTIC TRAMP,169,Other
13929,PAPORA WISDOM,169,Other
13930,NAVIGATOR PEGASUS,169,Other
13931,TAHITI SPAR,169,Other
13932,PRINSENGRACHT,169,Other
13933,OCEAN PEARL,169,Other
13934,SOLAR NESRIN,169,Other
13935,GLOBAL ECHO,169,Other
13936,LEAP HEART,169,Other
13937,PERDIDO,169,Other
13938,SOLAR SHARNA,169,Other
13939,BELLE ETOILE,169,Other
13940,NACC NEWYORKER,170,Other
13941,MOUNT CAMERON,170,Other
13942,OCEAN GLORY,170,Other
13943,BOCHEM MUMBAI,170,Other
13944,ORANGE OCEAN,170,Other
13945,TS LAEMCHABANG,170,Other
13946,NAVIGATOR PLUTO,170,Other
13947,AUCKLAND SPIRIT,171,Other
13948,ANACAPA LIGHT,171,Other
13949,TEQUILA SUNRISE,171,Other
13950,MAZIN ARAB,171,Other
13951,UBC SAGUNTO,171,Other
13952,UBC STAVANGER,171,Other
13953,STADIONGRACHT,172,Other
13954,EVER CAREER,172,Other
13955,TRINITYBORG,172,Other
13956,STATENGRACHT,172,Other
13957,SDTS EDD-964,172,Other
13958,HMCS PRESERVER,172,Other
13959,JS INEOS INSIGHT,172,Other
13960,THAMESBORG,172,Other
13961,OURO DO BRASIL,172,Other
13962,USS HARPERS FERRY,173,Other
13963,SPUIGRACHT,173,Other
13964,SCHELDEGRACHT,173,Other
13965,ECO EVOLUZIONE,173,Other
13966,MTM HONG KONG,174,Other
13967,THUNDERHORSE PDQ,174,Other
13968,WARISOULX,174,Other
13969,SOFIA K,175,Other
13970,HANSA SALZBURG,175,Other
13971,FLYING DUCHESS,175,Other
13972,AS SERAFINA,175,Other
13973,AS SABRINA,175,Other
13974,HANSA OSTERBURG,175,Other
13975,GLORY MOON,175,Other
13976,PENNSYLVANIA,175,Other
13977,LONGVIEW LOGGER,175,Other
13978,LORD WELLINGTON,175,Other
13979,PORT FOURCHON,175,Other
13980,GRANDE RIVIERE,175,Other
13981,MOUNT TARANAKI,175,Other
13982,AFRICAN ROBIN,175,Other
13983,AS SAMANTA,175,Other
13984,NEW POWER,175,Other
13985,PORT ALICE,175,Other
13986,PERITO MORENO,175,Other
13987,BLISS,175,Other
13988,MATAKANA ISLAND,175,Other
13989,MSC REETII,175,Other
13990,BELMEKEN,176,Other
13991,JEAN ANNE,176,Other
13992,STOLT CONFIDENCE,176,Other
13993,AMITY,176,Other
13994,RHL AGILITAS,176,Other
13995,STOLT INNOVATION,176,Other
13996,STOLT INSPIRATION,176,Other
13997,ADRIA ACE,176,Other
13998,MARIA 1921,176,Other
13999,MP MR TANKER 3,177,Other
14000,AFRICAN IBIS,177,Other
14001,SEAHORSE,177,Other
14002,PARAGON,177,Other
14003,KEN EI,177,Other
14004,POLA AUGUSTA,177,Other
14005,IRON LADY,177,Other
14006,MAESTRO PEARL,177,Other
14007,BALD EAGLE,177,Other
14008,MARATHA PROMISE,177,Other
14009,LONESTAR STATE,178,Other
14010,PAC ALNATH,178,Other
14011,CORESHIP OL,178,Other
14012,CHARLES ISLAND,178,Other
14013,SAM PANTHER,178,Other
14014,SHANGHAI PEARL,178,Other
14015,CEBU ISLAND,179,Other
14016,LILA PIRAEUS,179,Other
14017,ST ANDREW,179,Other
14018,SANTIAGO BASIN,179,Other
14019,GENCO OCEAN,179,Other
14020,KANDA LOGGER,179,Other
14021,GLOBAL HERO,179,Other
14022,JUMEIRAH BEACH,179,Other
14023,BORACAY ISLAND,179,Other
14024,NAVIGATOR AURORA,179,Other
14025,CHALLENGE POINT,179,Other
14026,BUNUN WISDOM,179,Other
14027,MAERSK VILNIUS,179,Other
14028,STRATEGIC SYNERGY,179,Other
14029,LUNA SPIRIT,179,Other
14030,ULTRA ESTERHAZY,179,Other
14031,SHANDONG WEIHE,179,Other
14032,PRETTY VICTORY,179,Other
14033,WARNOW VENUS,179,Other
14034,AFRICAN WEAVER,179,Other
14035,GREAT BEAUTY,179,Other
14036,POWAN,179,Other
14037,ATLANTIC BRAVE,179,Other
14038,QUEEN B III,179,Other
14039,BASIC QUEEN,179,Other
14040,MARINE PRINCESS,179,Other
14041,MINERVA JOY,179,Other
14042,TAC SUZUKA,179,Other
14043,CIELO DI ANGRA,179,Other
14044,WESTERN LIMA,179,Other
14045,FENGNING,179,Other
14046,IPANEMA BEACH,179,Other
14047,CS JENNA,179,Other
14048,LIPSI,179,Other
14049,DL JASMINE,179,Other
14050,IVS THANDA,179,Other
14051,HANZE GOTEBORG,179,Other
14052,SEA WELLINGTON,179,Other
14053,OLIVIA,179,Other
14054,GOLDENEYE,179,Other
14055,MELBOURNE SPIRIT,179,Other
14056,BOW PERFORMER,179,Other
14057,CIELO DI MONACO,179,Other
14058,FS IPANEMA,179,Other
14059,HOEGH CHIBA,179,Other
14060,STRATEGIC EQUITY,179,Other
14061,SEA HERMES I,179,Other
14062,RONG AN CHENG,179,Other
14063,CRYSTAL CONFIDENCE,179,Other
14064,YANGTZE AMBITION,179,Other
14065,BOW PRECISION,179,Other
14066,PRETTY TEAM,179,Other
14067,GLENGYLE,179,Other
14068,CANADIAN BULKER,180,Other
14069,SUSANOO HARMONY,180,Other
14070,LA FRESNAIS,180,Other
14071,MAYAN,180,Other
14072,ANSAC GREEN RIVER,180,Other
14073,NORDIC INCHEON,180,Other
14074,ARGOS M,180,Other
14075,LADY SINEM,180,Other
14076,SEA PLAIN I,180,Other
14077,REGATTA,180,Other
14078,MAAS CONFIDENCE,180,Other
14079,CARMEL,180,Other
14080,UNI SUNSHINE,180,Other
14081,ENSEMBLE,180,Other
14082,SOPOT,180,Other
14083,PAN GRACE,180,Other
14084,AZTECA,180,Other
14085,AFRICAN HERON,180,Other
14086,MAESTRO EMERALD,180,Other
14087,KANAVU BENEFIT,180,Other
14088,NINGHAI,180,Other
14089,GOOD LUCK,180,Other
14090,AMBER STAR,180,Other
14091,MAERSK MISSISSIPPI,180,Other
14092,DRAWNO,180,Other
14093,ICY BAY,180,Other
14094,ONTARIO,180,Other
14095,KAPELLEN,180,Other
14096,PACIFIC SPIRIT,180,Other
14097,BRAVE STAR,180,Other
14098,CHALLENGE PASSAGE,180,Other
14099,CHILEAN BULKER,180,Other
14100,ODORI,180,Other
14101,BALTIC COVE,180,Other
14102,NORD ABIDJAN,180,Other
14103,NORDIC NANJING,180,Other
14104,AQUARAMA,180,Other
14105,M/V RIJN CONFIDENCE,180,Other
14106,ERNA OLDENDORFF,180,Other
14107,SEAMUSE,180,Other
14108,ATAHUALPA,180,Other
14109,ATALANTA T,180,Other
14110,CHEROKEE,180,Other
14111,ULTRA VANSCOY,180,Other
14112,OPERA,180,Other
14113,BUNUN POWER,180,Other
14114,YANGTZE GRACE,180,Other
14115,JUN DE,180,Other
14116,ROMANDIE,181,Other
14117,CHALLENGE PROCYON,181,Other
14118,CHALLENGE PROSPECT 2,181,Other
14119,CHARLES BOSTON,181,Other
14120,GIORGOS CONFIDENCE,181,Other
14121,FELICIA K,181,Other
14122,PLATYTERA,182,Other
14123,SIEM PLATO,182,Other
14124,NEW ENGLAND,182,Other
14125,STENA PERFORMANCE,182,Other
14126,NORD HIMALAYA,182,Other
14127,DEE4 DOGWOOD,182,Other
14128,BLUE ONE,182,Other
14129,BOW SUN,182,Other
14130,EMERALD EXPRESS,182,Other
14131,CHAMPION CONCEPT,182,Other
14132,CENTENNIAL MATSUYAMA,182,Other
14133,BANSUI,182,Other
14134,FALCON BAY,182,Other
14135,UBC TAMPICO,182,Other
14136,BRIGHT KOWA,182,Other
14137,BOW TRIDENT,182,Other
14138,UACC MUHARRAQ,182,Other
14139,UBC TILBURY,182,Other
14140,ST.PETRI,182,Other
14141,RAINBOW STAR,182,Other
14142,TORM LOKE,182,Other
14143,NEVZAT KALKAVAN,182,Other
14144,HIGH FIDELITY,182,Other
14145,NOSTOS,182,Other
14146,CELSIUS PORTO,182,Other
14147,ARDMORE SEALEADER,182,Other
14148,UBC TORONTO,182,Other
14149,X PRESS NETRAVATI,182,Other
14150,STENA POLARIS,182,Other
14151,HOEGH SINGAPORE,182,Other
14152,TORM MOSELLE,182,Other
14153,ENERGY PATRIOT,182,Other
14154,CHICAGO HARMONY,182,Other
14155,DORTHE OLDENDORFF,182,Other
14156,BW COUGAR,183,Other
14157,STI SAN TELMO,183,Other
14158,TORM AMORINA,183,Other
14159,EMPIRE STATE,183,Other
14160,PYXIS MALOU,183,Other
14161,CITRON,183,Other
14162,STI RUBY,183,Other
14163,STI MARVEL,183,Other
14164,NEPTUNE LEADER,183,Other
14165,TORM THOR,183,Other
14166,STI DONALD CTRAUSCHT,183,Other
14167,NORD SUSTAINABLE,183,Other
14168,MARITIME VALOR,183,Other
14169,IVY EXPRESS,183,Other
14170,TORM SOLUTION,183,Other
14171,ATLANTIC POLARIS,183,Other
14172,FLORIDA,183,Other
14173,OVERSEAS SUN COAST,183,Other
14174,MISSISSIPPI VOYAGER,183,Other
14175,WEST VIRGINIA,183,Other
14176,TORM ASTRID,183,Other
14177,OHIO,183,Other
14178,PACIFIC SENTINEL,183,Other
14179,JOHNNY TRADER,183,Other
14180,OVERSEAS LOS ANGELES,183,Other
14181,OVERSEAS ANACORTES,183,Other
14182,STOLT SYCAMORE,183,Other
14183,DRY BEAM NEO,183,Other
14184,HELLAS TATIANA,183,Other
14185,WRIGHT,183,Other
14186,BULLDOG,183,Other
14187,HIGH MERCURY,183,Other
14188,OVERSEAS BOSTON,183,Other
14189,BOW FAITH,183,Other
14190,FPMC 33,183,Other
14191,ZOILO,183,Other
14192,TORM INDIA,183,Other
14193,GOLDEN STATE,183,Other
14194,EVERGREEN STATE,183,Other
14195,ALEXANDROS II,183,Other
14196,STOLT LARIX,183,Other
14197,PINE EXPRESS,183,Other
14198,ATLANTICA BAY,183,Other
14199,VALROSSA,183,Other
14200,SOLAR RUBA,183,Other
14201,CARTAGENA,183,Other
14202,NCC QAMAR,183,Other
14203,TEXAS,183,Other
14204,STAVANGER PIONEER,183,Other
14205,ATLANTIC FRONTIER,183,Other
14206,RONNIE MURPH,183,Other
14207,CELSIUS ROSKILDE,183,Other
14208,CLEAROCEAN GINKGO,183,Other
14209,SILVER MILLIE,183,Other
14210,LARGO SUN,183,Other
14211,TORM LENE,183,Other
14212,FPMC 31,183,Other
14213,DONG-A KRIOS,183,Other
14214,STI REGINA,183,Other
14215,CLEAROCEAN MATHILDE,183,Other
14216,MERSINI,183,Other
14217,MOUNT ASO,183,Other
14218,SUNSHINE STATE,183,Other
14219,ALPINE LEGEND,183,Other
14220,STI SAN ANTONIO,183,Other
14221,ALPINE MOMENT,183,Other
14222,MR AQUARIUS,183,Other
14223,HIGH WIND,183,Other
14224,LACERTA,183,Other
14225,FPMC 34,183,Other
14226,NORD GAINER,183,Other
14227,APOSTOLOS,183,Other
14228,GULF BAYNUNAH,183,Other
14229,QUARTZ,183,Other
14230,OVERSEAS HOUSTON,183,Other
14231,MINERVA JOANNA,183,Other
14232,STOLT LOTUS,183,Other
14233,MAHADAH SILVER,183,Other
14234,YASA VEGA,183,Other
14235,NAVIG8 VICTORIA,183,Other
14236,KINAROS,183,Other
14237,HAFNIA DAISY,183,Other
14238,BRITISH CADET,183,Other
14239,NAVE EQUINOX,183,Other
14240,MARIE S,183,Other
14241,STENA IMPRIMIS,183,Other
14242,SEABULK ARCTIC,183,Other
14243,SC TAURUS,183,Other
14244,SEXTANS,183,Other
14245,MINERVA XANTHE,183,Other
14246,AVON,183,Other
14247,OVERSEAS NEW YORK,183,Other
14248,FPMC 36,183,Other
14249,STI BLACK HAWK,183,Other
14250,ARDMORE SEAFOX,183,Other
14251,FOURNI,183,Other
14252,MARLIN AMETRINE,183,Other
14253,STI MANHATTAN,183,Other
14254,OVERSEAS CHINOOK,183,Other
14255,MISS MARINA,183,Other
14256,CITRUS,183,Other
14257,STI LE ROCHER,183,Other
14258,NEUTRON SOUND,183,Other
14259,MARITIME VERITY,183,Other
14260,RIDGEBURY ALEXANDR Z,183,Other
14261,PYXIS EPSILON,183,Other
14262,SILVER EUPLECTA,183,Other
14263,NORD SUPREME,183,Other
14264,ARDMORE ENDEAVOUR,183,Other
14265,SILVER PHILIPPA,183,Other
14266,ASPEN EXPRESS,183,Other
14267,TREMOLA,183,Other
14268,SILVER DUBAI,183,Other
14269,OVERSEAS MARTINEZ,183,Other
14270,STAVANGER POSEIDON,183,Other
14271,GLENDA MELISSA,183,Other
14272,SOLAR MADELEIN,183,Other
14273,SEA ELEPHANT,183,Other
14274,JANE,183,Other
14275,OVERSEAS NIKISKI,183,Other
14276,SR AMERICAN PROGRESS,183,Other
14277,TORM VOYAGER,183,Other
14278,STI ONYX,183,Other
14279,STI JARDINS,183,Other
14280,CLEAROCEAN MAVERICK,183,Other
14281,BOW FAGUS,183,Other
14282,LADON,183,Other
14283,SILVER HOUSTON,183,Other
14284,NAVE BELLATRIX,183,Other
14285,HONESTY,183,Other
14286,SILVER AMANDA,183,Other
14287,BW KESTREL,183,Other
14288,NORD MINUTE,183,Other
14289,OINOUSSIAN STAR,183,Other
14290,TURQUOISE,183,Other
14291,STENA IMPERO,183,Other
14292,ELECTA,183,Other
14293,ALPINE MATHILDE,183,Other
14294,SEAWAYS KOLBERG,183,Other
14295,AQUILA,183,Other
14296,SILVER CAITRIONA,183,Other
14297,OVERSEAS CASCADE,183,Other
14298,NIKOS M(S/T),183,Other
14299,BOW CHAIN,183,Other
14300,ALPINE MAYA,183,Other
14301,KASTOS,183,Other
14302,AURORA CHRISTINE,183,Other
14303,RESOLVE II,183,Other
14304,VELOS AQUARIUS,183,Other
14305,GLENDA MELODY,183,Other
14306,CL XUNYANG,183,Other
14307,NORD SKATE,183,Other
14308,DONG-A TRITON,183,Other
14309,ADRIATIC WAVE,183,Other
14310,FINNANGER,183,Other
14311,IVER PROSPERITY,184,Other
14312,RUDDY,184,Other
14313,CUYAHOGA,184,Other
14314,RIDGEBURY VOYAGER,184,Other
14315,NAVIG8 AMETHYST,184,Other
14316,HEIDELBERG SPAR,184,Other
14317,SKY,184,Other
14318,NAVIG8 AVENTURINE,184,Other
14319,NOR'EASTER,184,Other
14320,ANDEAN,184,Other
14321,STI ROTHERHITHE,184,Other
14322,HUEY,184,Other
14323,YELLOWSTONE,185,Other
14324,THOR CHAIYO,185,Other
14325,CAPE,185,Other
14326,STOLT LOYALTY,185,Other
14327,SAMPOGRACHT,185,Other
14328,LAKE ST CLAIR,185,Other
14329,SEAWING III,185,Other
14330,STAVROS,185,Other
14331,LYULIN,185,Other
14332,BERT REINAUER,185,Other
14333,HANSE GATE,185,Other
14334,CURURO,185,Other
14335,GROUSE ARROW,185,Other
14336,CARONI PLAIN,185,Other
14337,SILVER WHISPER,185,Other
14338,TUNDRA,185,Other
14339,BRANT,185,Other
14340,MARGUERITA,185,Other
14341,TRADE,185,Other
14342,NORDIC LONDON,185,Other
14343,SILVERFJORD,185,Other
14344,SAN ALBERTO,186,Other
14345,SAN ANDRES,186,Other
14346,BERGAMOT ACE,186,Other
14347,SAN ADRIANO,186,Other
14348,BAY STATE,186,Other
14349,INDEPENDENCE,186,Other
14350,GARDEN STATE,186,Other
14351,SUNDA,186,Other
14352,MAGNOLIA STATE,186,Other
14353,NEW COMMANDER,186,Other
14354,CONSTITUTION,186,Other
14355,PALMETTO STATE,186,Other
14356,DENSA CHEETAH,186,Other
14357,VOGE MIA,186,Other
14358,CAP PALLISER,186,Other
14359,AFRODITE,186,Other
14360,DUMBLEDORE,186,Other
14361,DENSA SEAL,186,Other
14362,CAPE CORFU,186,Other
14363,TEXAS VOYAGER,186,Other
14364,CLUB MED 2,186,Other
14365,DENSA HAWK,187,Other
14366,CURACAO PEARL,187,Other
14367,CAS AMARES,187,Other
14368,BAHAMA SPIRIT,187,Other
14369,EMORY S LAND,187,Other
14370,HYDERABAD,188,Other
14371,CHERRY DREAM,188,Other
14372,STAR ZETA,188,Other
14373,AMERICAN PHOENIX,188,Other
14374,NIKKEI SIRIUS,188,Other
14375,BRENTON REEF,188,Other
14376,VICTORIOUS,188,Other
14377,RIVER PEARL,188,Other
14378,ELKA BENE,188,Other
14379,SABRINA VENTURE,189,Other
14380,BUENA VENTURA,189,Other
14381,IONIC SPIRIT,189,Other
14382,SPAR MIRA,189,Other
14383,NIKOS N,189,Other
14384,THOR INTEGRITY,189,Other
14385,ATLANTIS TRADE,189,Other
14386,FU QUAN SHAN,189,Other
14387,PERISTIL,189,Other
14388,RAY S,189,Other
14389,PILION,189,Other
14390,LEON,189,Other
14391,ORION,189,Other
14392,DUBAI KNIGHT,189,Other
14393,ATLANTIC MEXICO,189,Other
14394,IONIC SMYRNI,189,Other
14395,OLIVE BAY,189,Other
14396,ILIANA,189,Other
14397,VICTORIA MAY,189,Other
14398,ST ANDREW,189,Other
14399,MANNA,189,Other
14400,ST PINOT,189,Other
14401,GILLINGHAM,189,Other
14402,ATLANTIC ALTAMIRA,189,Other
14403,MYKONOS SEAS,189,Other
14404,OREO,189,Other
14405,NOBLE GLOBETROTTER I,189,Other
14406,ZHOUSHAN ISLAND,189,Other
14407,SEAS 3,189,Other
14408,DESERT OSPREY,189,Other
14409,GLOVIS MAINE,189,Other
14410,YANGTZE BRIGHTNESS,189,Other
14411,FLORINDA,189,Other
14412,SAGE CALEDONIA,189,Other
14413,GLOBETROTTER II,189,Other
14414,AMIS LEADER,189,Other
14415,FEDERAL CRIMSON,189,Other
14416,OCEAN PRINCE,189,Other
14417,POLESTAR,189,Other
14418,DORIC TRIDENT,189,Other
14419,WESTERN SINGAPORE,189,Other
14420,BULK TRIDENT,189,Other
14421,HAI JIN,189,Other
14422,KIRAN AMERICA,189,Other
14423,CALIX,189,Other
14424,DORIC SPIRIT,189,Other
14425,WILTON,189,Other
14426,MORNINGSTAR,189,Other
14427,DOLE PACIFIC,189,Other
14428,FORTUNE TIGER,189,Other
14429,DRAWSKO,190,Other
14430,OCEAN PEARL,190,Other
14431,INDIGO RIVER,190,Other
14432,STAR MAJESTY,190,Other
14433,LMZ VEGA,190,Other
14434,REIS-G,190,Other
14435,THOR CONFIDENCE,190,Other
14436,AN CHANG,190,Other
14437,NORDRUBICON,190,Other
14438,JASMINE,190,Other
14439,ANNIKA N,190,Other
14440,KOM,190,Other
14441,OCEAN KNIGHT,190,Other
14442,PORT SHANGHAI,190,Other
14443,VSC POLLUX,190,Other
14444,LIBERTY GLORY,190,Other
14445,FEDERAL SAKURA,190,Other
14446,KAVO AETOS,190,Other
14447,ABU AL ABYAD,190,Other
14448,OCEAN GLSR,190,Other
14449,BAKER RIVER,190,Other
14450,THOR BREEZE,190,Other
14451,GLOBAL KOMA,190,Other
14452,TEGEA,190,Other
14453,STAR NORITA,190,Other
14454,AGERI,190,Other
14455,AMOY DREAM,190,Other
14456,ALGOMA VERITY,190,Other
14457,DOLE CARIBBEAN,190,Other
14458,BOGDAN,190,Other
14459,PACIFIC HURON,190,Other
14460,BULK ECUADOR,190,Other
14461,IVY ALLIANCE,190,Other
14462,ASL SYMPHONY,190,Other
14463,CAPE TRINITY,191,Other
14464,SEABULK CHALLENGE,191,Other
14465,CALUMET,192,Other
14466,DEL MONTE VALIANT,192,Other
14467,ROBERT S PIERSON,192,Other
14468,DEL MONTE SPIRIT,192,Other
14469,MANITOWOC,192,Other
14470,CAPE VINCENT,192,Other
14471,ATLANTIC PROJECT II,192,Other
14472,KYDON,192,Other
14473,AMERICAN COURAGE,193,Other
14474,JOSHUA HUMPHREYS,193,Other
14475,SAM LAUD,193,Other
14476,MPV URANIA,193,Other
14477,GREAT REPUBLIC,193,Other
14478,LARAMIE,193,Other
14479,PATUXENT,193,Other
14480,AAL DALIAN,193,Other
14481,DESERT HOPE,193,Other
14482,DEEP ENERGY,194,Other
14483,OJIBWAY,194,Other
14484,SAGINAW,195,Other
14485,ANEMOS,195,Other
14486,HTK GALAXY,195,Other
14487,MSC JEANNE,195,Other
14488,DOLE AZTEC,195,Other
14489,VELEBIT,195,Other
14490,SALACGRIVA,195,Other
14491,DOLE MAYA,195,Other
14492,MPV CLIO,196,Other
14493,RFA WAVE KNIGHT,196,Other
14494,CAPE RAY,197,Other
14495,CAPE RACE,197,Other
14496,CAPE RISE,197,Other
14497,GENERAL GUISAN,197,Other
14498,ALGOMA INTREPID,198,Other
14499,SPLENDID ACE,198,Other
14500,HEROIC ACE,198,Other
14501,STAR ISMENE,198,Other
14502,ALGOMA INNOVATOR,198,Other
14503,STAR JUVENTAS,198,Other
14504,AQUAGEMINI,198,Other
14505,GRANDE TEXAS,199,Other
14506,HARMONY LEADER,199,Other
14507,EMINENT ACE,199,Other
14508,JIA YUE,199,Other
14509,GRANDE HOUSTON,199,Other
14510,SSI TRIUMPH,199,Other
14511,FEDERAL BISCAY,199,Other
14512,HERITAGE LEADER,199,Other
14513,STAR ARTEMIS,199,Other
14514,CMB CHIKAKO,199,Other
14515,NEW CENTURY 1,199,Other
14516,GREEN BAY,199,Other
14517,HAWAIIAN HIGHWAY,199,Other
14518,ALLIANCE ST LOUIS,199,Other
14519,DEMETER LEADER,199,Other
14520,IRYDA,199,Other
14521,GRAND LEGACY,199,Other
14522,PRESTIGE ACE,199,Other
14523,FEDERAL LEDA,199,Other
14524,MARITIME PROSPERITY,199,Other
14525,GLOVIS SUMMIT,199,Other
14526,HESTIA LEADER,199,Other
14527,FEDERAL NAKAGAWA,199,Other
14528,PLEIADES LEADER,199,Other
14529,CHANG HANG HAO HAI,199,Other
14530,CORE IMPERIAL,199,Other
14531,CAPE TOWN HIGHWAY,199,Other
14532,MEDITERRANEANHIGHWAY,199,Other
14533,SPAR PYXIS,199,Other
14534,INDIANA HIGHWAY,199,Other
14535,MYSTIC EAGLE,199,Other
14536,JAL KALPATARU,199,Other
14537,OLYMPIAN HIGHWAY,199,Other
14538,DIGNITY ACE,199,Other
14539,SAGA FAITH,199,Other
14540,SADLERS WELLS,199,Other
14541,PORT TOKYO,199,Other
14542,MARTORELL,199,Other
14543,CMB TENIERS,199,Other
14544,DIAMOND QUEEN,199,Other
14545,DULCE DIVA,199,Other
14546,SAGA NAVIGATOR,199,Other
14547,THERESA GRACE,199,Other
14548,DAEDALUS LEADER,199,Other
14549,SAGA ADVENTURE,199,Other
14550,FEDERAL CHURCHILL,199,Other
14551,FEDERAL INNOKO,199,Other
14552,YASA MARS,199,Other
14553,MAXIMOS,199,Other
14554,PRIMROSE ACE,199,Other
14555,FEDERAL DANUBE,199,Other
14556,CLIPPER I-STAR,199,Other
14557,KYRA PANAGHIA,199,Other
